City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date,Max Temperature
291,cabo san lucas,22.8909,-109.9124,304.6,30,20,4.12,MX,1681238571,30.46
292,quelimane,-17.8786,36.8883,300.12,89,40,3.09,MZ,1681238571,30.012
293,kununurra,-15.7667,128.7333,298.14,100,100,1.03,AU,1681238429,29.814
294,makakilo city,21.3469,-158.0858,297.33,76,20,7.72,US,1681238572,29.732999999999997
295,urgut,39.4022,67.2431,282.94,51,96,0.69,UZ,1681238572,28.294
296,abu zabad,12.35,29.25,307.51,10,100,3.76,SD,1681238572,30.750999999999998
297,suez,29.9737,32.5263,291.4,52,67,7.11,EG,1681238572,29.139999999999997
298,naze,28.3667,129.4833,292.66,92,96,2.69,JP,1681238573,29.266000000000002
299,tazovskiy,67.4667,78.7,245.43,100,80,4.02,RU,1681238573,24.543
300,usinsk,65.9939,57.5281,266.76,97,98,2.62,RU,1681238318,26.676
301,flin flon,54.7682,-101.865,279.06,56,100,3.6,CA,1681238574,27.906
302,yulara,-25.2406,130.9889,296.35,65,100,2.74,AU,1681238574,29.635
303,kapit,2.0167,112.9333,296.02,99,99,0.32,MY,1681238574,29.601999999999997
304,kafue,-15.7691,28.1814,293.26,82,88,1.53,ZM,1681238575,29.326
305,banikoara,11.2985,2.4386,307.77,10,14,1.97,BJ,1681238575,30.776999999999997
306,kahului,20.8947,-156.47,297.02,79,40,7.2,US,1681238574,29.701999999999998
307,salalah,17.0151,54.0924,301.2,74,20,2.57,OM,1681238576,30.119999999999997
308,olinda,-8.0089,-34.8553,302.0,65,40,3.09,BR,1681238576,30.2
309,bawku,11.0616,-0.2417,309.69,11,100,2.93,GH,1681238576,30.969
310,victoria,22.2855,114.1577,297.15,90,66,1.99,HK,1681238577,29.714999999999996
311,rocha,-34.4833,-54.3333,299.08,51,100,3.01,UY,1681238577,29.907999999999998
312,san matias,-16.3667,-58.4,302.77,66,99,3.18,BO,1681238578,30.276999999999997
313,grande prairie,55.1667,-118.8027,278.25,52,75,1.54,CA,1681238578,27.825
314,komsomolskiy,40.4272,71.7189,287.55,67,100,2.06,UZ,1681238578,28.755000000000003
315,petukhovo,55.0692,67.9019,274.02,56,18,3.18,RU,1681238579,27.401999999999997
316,sedalia,38.7045,-93.2283,297.83,42,20,5.36,US,1681238579,29.782999999999998
317,ulaangom,49.9811,92.0667,268.0,56,73,1.57,MN,1681238579,26.8
318,saint-georges,12.0564,-61.7485,301.97,65,20,8.75,GD,1681238443,30.197000000000003
319,vanimo,-2.6741,141.3028,297.52,91,100,1.36,PG,1681238580,29.752
320,phan thiet,10.9333,108.1,297.72,93,23,1.47,VN,1681238580,29.772000000000002
321,atambua,-9.1061,124.8925,296.05,88,26,0.58,ID,1681238581,29.605
322,camacha,33.0833,-16.3333,289.83,72,40,5.66,PT,1681238581,28.982999999999997
323,tallahassee,30.4383,-84.2807,298.89,54,75,5.14,US,1681238581,29.889
324,jiuquan,39.7432,98.5174,286.02,22,99,3.22,CN,1681238582,28.601999999999997
325,burnie,-41.0667,145.9167,287.56,94,100,6.15,AU,1681238582,28.756
326,valle hermoso,25.6667,-97.8333,298.09,49,83,5.63,MX,1681238582,29.808999999999997
327,gorontalo,0.5412,123.0595,297.28,95,85,1.44,ID,1681238583,29.727999999999998
328,bilma,18.6853,12.9164,300.75,10,5,7.71,NE,1681238583,30.075
329,lima,-12.0432,-77.0282,300.29,61,0,6.69,PE,1681238464,30.029000000000003
330,anloga,5.7947,0.8973,301.59,76,13,6.42,GH,1681238584,30.159
331,severobaykalsk,55.65,109.3167,260.18,83,99,2.44,RU,1681238584,26.018
332,sambava,-14.2667,50.1667,297.14,93,93,2.29,MG,1681238585,29.714
333,bertoua,4.5833,13.6833,293.58,98,99,1.34,CM,1681238585,29.357999999999997
334,gamba,-2.65,10.0,299.85,84,100,1.1,GA,1681238586,29.985000000000003
335,tezu,27.9167,96.1667,295.17,44,76,1.92,IN,1681238586,29.517000000000003
336,ossora,59.2353,163.0719,258.97,88,95,3.92,RU,1681238586,25.897000000000002
337,san patricio,28.017,-97.5169,299.19,49,5,4.3,US,1681238587,29.919
338,casablanca,33.5928,-7.6192,295.27,77,0,2.06,MA,1681238588,29.526999999999997
339,beloha,-25.1667,45.05,295.42,92,9,2.23,MG,1681238589,29.542
340,kasangulu,-4.5911,15.1708,302.67,92,100,1.48,CD,1681238590,30.267000000000003
341,bose,45.4612,8.0137,288.92,62,37,2.23,IT,1681238590,28.892000000000003
342,karasjok,69.4719,25.5112,270.59,93,10,0.36,NO,1681238591,27.058999999999997
343,atasu,48.6814,71.6433,277.43,68,5,4.2,KZ,1681238500,27.743000000000002
344,mana,5.6592,-53.7767,301.76,68,97,4.19,GF,1681238593,30.176
345,stephenville crossing,48.5,-58.4318,281.22,53,40,6.17,CA,1681238593,28.122000000000003
346,smithers,54.7804,-127.1743,276.33,87,100,1.54,CA,1681238423,27.633
347,nanortalik,60.1432,-45.2371,274.34,87,100,2.41,GL,1681238595,27.433999999999997
348,orel-izumrud,43.4583,39.9244,286.16,93,100,3.13,RU,1681238595,28.616000000000003
349,raudeberg,61.9875,5.1352,281.96,70,98,8.19,NO,1681238596,28.195999999999998
350,batagay-alyta,67.8006,130.4114,246.24,98,100,2.8,RU,1681238596,24.624000000000002
351,agara,42.0376,43.8238,285.76,73,100,3.47,GE,1681238597,28.576
352,de-kastri,51.4667,140.7833,272.12,95,100,4.03,RU,1681238597,27.212
353,haverfordwest,51.8017,-4.9691,282.92,85,90,15.38,GB,1681238597,28.292
354,westport,41.1415,-73.3579,297.37,27,0,7.2,US,1681238300,29.737000000000002
355,buraydah,26.326,43.975,294.4,55,100,1.68,SA,1681238600,29.439999999999998
356,jardim,-21.4803,-56.1381,302.44,59,49,3.1,BR,1681238600,30.244
357,gambo,4.6482,22.2633,294.71,97,100,0.94,CF,1681238601,29.470999999999997
358,maumere,-8.6199,122.2111,299.41,85,83,2.54,ID,1681238601,29.941000000000003
359,klaksvik,62.2266,-6.589,279.66,79,100,1.29,FO,1681238601,27.966
360,malumfashi,11.7853,7.6218,303.41,14,31,3.83,NG,1681238604,30.341
361,hervey bay,-25.2986,152.8535,291.69,48,73,3.68,AU,1681238605,29.169
362,yola,9.2,12.4833,307.05,49,20,5.14,NG,1681238605,30.705000000000002
363,pevek,69.7008,170.3133,242.18,100,95,2.16,RU,1681238504,24.218
364,hasaki,35.7333,140.8333,291.09,78,100,13.61,JP,1681238606,29.108999999999998
365,alofi,-19.0595,-169.9187,294.09,88,29,1.54,NU,1681238608,29.409
366,da nang,16.0678,108.2208,299.14,89,75,1.03,VN,1681238608,29.913999999999998
367,teloloapan,18.35,-99.85,300.74,31,46,1.98,MX,1681238609,30.074
368,narsaq,60.9167,-46.05,280.27,95,90,1.92,GL,1681238609,28.026999999999997
369,loukhi,66.0764,33.0381,274.58,91,100,3.59,RU,1681238609,27.458
370,matagami,49.7502,-77.6328,283.21,40,100,13.38,CA,1681238612,28.320999999999998
371,bastrop,32.7562,-91.8724,296.87,33,0,4.12,US,1681238613,29.687
372,zavoronezhskoye,52.8801,40.5526,284.18,42,100,2.71,RU,1681238615,28.418
373,libres,19.4667,-97.6833,292.83,43,39,3.98,MX,1681238615,29.282999999999998
374,talnakh,69.4865,88.3972,243.26,99,100,0.88,RU,1681238617,24.326
375,sept-iles,50.2001,-66.3821,283.15,67,20,6.69,CA,1681238459,28.314999999999998
376,payo,-3.7508,103.6372,296.04,96,100,0.58,ID,1681238617,29.604000000000003
377,luwuk,-0.9516,122.7875,298.7,80,31,1.34,ID,1681238618,29.869999999999997
378,mulhouse,47.6667,7.4167,285.14,60,0,0.89,FR,1681238618,28.514
379,loralai,30.3705,68.598,292.13,39,5,2.02,PK,1681238619,29.213
380,krasnovishersk,60.4078,57.082,273.63,92,100,1.44,RU,1681238619,27.363
381,camopi,3.1655,-52.3158,299.48,89,100,1.34,GF,1681238620,29.948
382,oranjestad,12.524,-70.027,303.12,66,40,10.8,AW,1681238620,30.312
383,fairmont,39.4851,-80.1426,296.66,23,25,1.34,US,1681238457,29.666000000000004
384,galle,6.0367,80.217,298.92,84,24,2.45,LK,1681238621,29.892000000000003
385,palmer,42.1584,-72.3287,297.55,16,75,8.23,US,1681238572,29.755000000000003
386,ongandjera,-17.8833,15.0667,300.86,31,1,1.13,,1681238622,30.086000000000002
387,micheweni,-4.9667,39.8333,300.7,78,100,3.19,TZ,1681238623,30.07
388,gravelbourg,49.8834,-106.5512,294.3,58,4,6.22,CA,1681238623,29.43
389,candelaria,13.9311,121.4233,297.25,91,97,1.35,PH,1681238623,29.725
390,tiznit,29.5833,-9.5,296.99,20,0,1.89,MA,1681238624,29.699
391,mandalgovi,45.7625,106.2708,275.23,23,94,5.79,MN,1681238624,27.523000000000003
392,meulaboh,4.1363,96.1285,298.34,88,98,1.09,ID,1681238625,29.833999999999996
393,biltine,14.5333,20.9167,306.81,11,89,7.43,TD,1681238625,30.681
394,stary sacz,49.5636,20.635,281.7,96,100,2.67,PL,1681238626,28.169999999999998
395,imbituba,-28.24,-48.6703,298.46,69,0,6.95,BR,1681238579,29.845999999999997
396,flic en flac,-20.2742,57.3631,299.0,83,13,4.59,MU,1681238626,29.9
397,itarema,-2.9248,-39.9167,300.4,78,97,4.93,BR,1681238627,30.04
398,graham,47.0529,-122.2943,280.7,87,75,6.17,US,1681238627,28.07
399,rivadavia,-33.1905,-68.4608,300.64,39,48,4.83,AR,1681238586,30.064
400,lander,42.833,-108.7307,292.58,41,0,5.45,US,1681238527,29.258
401,shamary,57.3434,58.2199,273.58,70,21,2.22,RU,1681238629,27.357999999999997
402,caramay,10.1815,119.236,298.52,86,100,1.45,PH,1681238629,29.851999999999997
403,vao,-22.6667,167.4833,297.75,77,100,3.5,NC,1681238630,29.775
404,bar-le-duc,48.75,5.1667,284.36,75,100,3.46,FR,1681238630,28.436
405,baruun-urt,46.6806,113.2792,271.01,34,3,3.19,MN,1681238630,27.101
406,comodoro rivadavia,-45.8667,-67.5,286.07,35,0,2.06,AR,1681238570,28.607
407,valenza,45.0141,8.6414,288.9,81,91,4.45,IT,1681238362,28.889999999999997
408,bahia honda,22.9036,-83.1592,300.57,60,44,5.03,CU,1681238631,30.057
409,emerald,-23.5333,148.1667,291.36,36,0,3.16,AU,1681238632,29.136000000000003
410,waingapu,-9.6567,120.2641,298.21,89,71,2.69,ID,1681238632,29.820999999999998
411,san policarpo,12.1791,125.5072,297.2,86,100,3.98,PH,1681238633,29.72
412,enumclaw,47.2043,-121.9915,280.44,89,100,1.79,US,1681238633,28.044
413,phuket,8.0,98.25,301.27,89,20,1.03,TH,1681238376,30.127
414,beira,-19.8436,34.8389,300.2,83,100,4.12,MZ,1681238634,30.02
415,bayir,37.2687,28.2167,281.44,85,60,1.96,TR,1681238634,28.144
416,huambo,-12.7761,15.7392,289.87,80,100,0.98,AO,1681238634,28.987000000000002
417,constantine,36.365,6.6147,291.82,29,0,1.54,DZ,1681238634,29.182
418,rosarito,32.3333,-117.0333,294.06,69,32,2.08,MX,1681238635,29.406
419,nalut,30.3333,10.85,290.04,25,0,5.22,LY,1681238635,29.004
420,kieta,-6.2167,155.6333,298.83,85,100,1.08,PG,1681238635,29.883
421,broome,42.2506,-75.833,294.3,26,0,7.2,US,1681238341,29.43
422,aleksandrov gay,50.147,48.5704,283.76,32,75,4.25,RU,1681238637,28.375999999999998
423,innisfail,-17.5333,146.0333,295.47,91,76,1.65,AU,1681238637,29.547000000000004
424,phayakkhaphum phisai,15.5163,103.1937,303.38,46,23,3.79,TH,1681238637,30.338
425,kaabong,3.4836,34.1492,295.03,58,100,5.28,UG,1681238638,29.502999999999997
426,batagay,67.6333,134.6333,251.45,95,100,0.47,RU,1681238639,25.145
427,lompoc,34.6391,-120.4579,293.62,82,100,2.24,US,1681238639,29.362000000000002
428,dinguiraye,11.3,-10.7167,306.36,20,96,1.82,GN,1681238640,30.636000000000003
429,yerbogachen,61.2767,108.0108,269.55,89,100,6.67,RU,1681238640,26.955000000000002
430,sola,-13.8833,167.55,301.19,76,90,4.87,VU,1681238641,30.119
431,melchor de mencos,17.0686,-89.1522,305.15,43,20,2.06,GT,1681238642,30.514999999999997
432,piney green,34.716,-77.3202,296.49,21,0,2.06,US,1681238642,29.649
433,atyrau,47.1167,51.8833,286.16,38,0,4.0,KZ,1681238643,28.616000000000003
434,ukiah,39.1502,-123.2078,290.62,69,0,5.14,US,1681238643,29.062
435,ust-nera,64.5667,143.2,250.87,95,99,1.85,RU,1681238643,25.087
436,portel,-1.9356,-50.8211,302.63,72,54,0.44,BR,1681238644,30.262999999999998
437,port blair,11.6667,92.75,300.36,73,100,1.63,IN,1681238644,30.036
438,havre-saint-pierre,50.2334,-63.5986,280.35,70,100,3.09,CA,1681238645,28.035000000000004
439,nuuk,64.1835,-51.7216,273.49,86,20,5.66,GL,1681238645,27.349
440,vanderhoof,54.0166,-124.0198,275.49,85,100,2.56,CA,1681238645,27.549
441,palembang,-2.9167,104.7458,300.2,89,40,1.54,ID,1681238646,30.02
442,haines junction,60.7522,-137.5108,268.12,50,100,1.54,CA,1681238646,26.812
443,vostok,46.4856,135.8833,270.17,94,100,5.8,RU,1681238646,27.017000000000003
444,oskarshamn,57.2645,16.4484,280.92,90,100,1.9,SE,1681238646,28.092000000000002
445,barahona,18.2085,-71.1008,303.05,66,20,9.26,DO,1681238647,30.305
446,rolla,37.9514,-91.7713,297.17,39,20,5.14,US,1681238486,29.717000000000002
447,altagracia de orituco,9.8601,-66.3814,307.26,36,89,1.84,VE,1681238647,30.726
448,cucunuba,5.2496,-73.7661,292.27,56,43,4.59,CO,1681238648,29.226999999999997
449,bemidji,47.4736,-94.8803,290.31,44,0,4.63,US,1681238562,29.031
450,nador,35.174,-2.9287,298.19,35,0,5.14,MA,1681238650,29.819
451,sawtell,-30.3833,153.1,284.92,93,100,1.03,AU,1681238650,28.492
452,racovita,45.6983,21.6358,283.16,83,93,1.59,RO,1681238650,28.316000000000003
453,matinhos,-25.8175,-48.5428,301.43,68,0,3.28,BR,1681238651,30.143
454,coihaique,-45.5752,-72.0662,288.49,50,0,2.06,CL,1681238651,28.849
455,ishcherskaya,43.7153,45.1264,283.97,80,100,3.72,RU,1681238652,28.397000000000002
456,humboldt,40.6665,-123.9178,282.41,52,13,2.84,US,1681238652,28.241000000000003
457,valley city,46.9233,-98.0032,278.44,87,0,7.72,US,1681238652,27.844
458,avera,33.194,-82.5271,295.58,32,0,2.03,US,1681238653,29.558
459,san ramon,37.7799,-121.978,292.93,77,100,4.12,US,1681238572,29.293
460,hurghada,27.2574,33.8129,293.32,37,87,8.13,EG,1681238369,29.332
461,champerico,14.3,-91.9167,308.45,57,1,5.67,GT,1681238654,30.845
462,prince rupert,54.3161,-130.3201,278.2,82,40,5.14,CA,1681238654,27.82
463,tura,25.5198,90.2201,296.41,19,0,1.86,IN,1681238655,29.641000000000002
464,codrington,-38.2667,141.9667,287.46,82,100,11.83,AU,1681238656,28.746
465,cavalcante,-13.7975,-47.4583,298.85,70,90,1.21,BR,1681238657,29.885
466,haileybury,47.449,-79.6373,286.47,70,100,5.62,CA,1681238658,28.647000000000002
467,karagay,58.2667,54.9368,275.49,85,40,2.47,RU,1681238659,27.549
468,kalianget,-7.05,113.9333,299.15,84,45,1.51,ID,1681238660,29.915
469,hamilton,39.1834,-84.5333,297.56,24,0,5.14,US,1681238461,29.756
470,carasova,45.1986,21.87,281.1,89,64,1.08,RO,1681238661,28.110000000000003
471,northam,51.0333,-4.2167,282.81,87,100,12.15,GB,1681238661,28.281
472,abu kamal,34.4506,40.9171,294.6,66,22,6.39,SY,1681238661,29.46
473,saint-augustin,51.226,-58.6502,273.7,98,100,4.04,CA,1681238663,27.369999999999997
474,shirokiy,49.758,129.523,271.6,92,100,1.14,RU,1681238664,27.160000000000004
475,ekimchan,53.0667,132.9667,271.05,96,100,2.03,RU,1681238665,27.105
476,wageningen,51.9667,5.6667,285.43,65,100,1.03,NL,1681238665,28.543
477,chazuta,-6.5742,-76.1367,304.62,68,93,0.33,PE,1681238666,30.462
478,lalganj,25.8667,85.1833,299.12,11,0,3.81,IN,1681238666,29.912
479,glenwood springs,39.5505,-107.3248,293.93,29,0,6.17,US,1681238667,29.393
480,baykit,61.67,96.37,266.03,90,100,5.03,RU,1681238668,26.602999999999998
481,henties bay,-22.116,14.2845,288.5,84,0,0.82,,1681238668,28.85
482,medicine hat,50.0501,-110.6683,281.39,61,75,5.66,CA,1681238531,28.139
483,soyo,-6.1349,12.3689,300.63,82,100,2.15,AO,1681238669,30.063
484,port hedland,-20.3167,118.5667,299.18,78,100,1.54,AU,1681238670,29.918
485,xining,36.6167,101.7667,279.87,36,0,0.32,CN,1681238670,27.987000000000002
486,bubaque,11.2833,-15.8333,298.47,72,6,9.74,GW,1681238671,29.847
487,quechultenango,17.4167,-99.2167,306.59,30,66,1.77,MX,1681238671,30.659
488,riviere-du-loup,47.8304,-69.5342,282.3,53,100,4.63,CA,1681238509,28.23
489,chernyshevskiy,63.0128,112.4714,263.25,83,100,5.89,RU,1681238671,26.325
490,honiara,-9.4333,159.95,298.45,86,99,1.33,SB,1681238672,29.845
491,mandan,46.8267,-100.8896,283.71,76,0,4.63,US,1681238527,28.371
492,port hardy,50.6996,-127.4199,279.25,75,75,2.06,CA,1681238538,27.925
493,saint anthony,45.0205,-93.218,299.07,34,0,6.69,US,1681238675,29.907
494,konigs wusterhausen,52.3014,13.633,282.09,80,0,4.12,DE,1681238675,28.208999999999996
495,chibombo,-14.6569,28.0706,292.03,86,93,1.33,ZM,1681238675,29.202999999999996
496,lungi,9.2212,-12.6831,302.54,60,93,2.53,SL,1681238675,30.254
497,sittingbourne,51.3413,0.7328,282.25,90,100,10.14,GB,1681238676,28.225
498,hirara,24.8,125.2833,294.3,94,44,3.09,JP,1681238676,29.43
499,deputatskiy,69.3,139.9,248.38,100,100,0.38,RU,1681238678,24.838
500,aswan,24.0934,32.907,297.42,18,40,7.34,EG,1681238678,29.742
501,muravlenko,63.7898,74.523,248.44,100,15,2.81,RU,1681238678,24.844
502,dukat,62.55,155.55,248.52,100,100,2.68,RU,1681238679,24.852
503,gambela,8.25,34.5833,301.2,52,98,2.38,ET,1681238679,30.119999999999997
504,rincon,32.296,-81.2354,297.54,38,20,2.57,US,1681238679,29.754
505,varadero,23.1536,-81.2514,302.57,67,81,4.72,CU,1681238680,30.256999999999998
506,dingle,10.9995,122.6711,297.19,78,100,1.09,PH,1681238680,29.719
507,saint-pierre,-21.3393,55.4781,297.35,83,0,2.57,RE,1681238680,29.735000000000003
508,kuvshinovo,57.0295,34.1725,280.35,65,7,1.36,RU,1681238681,28.035000000000004
509,dudinka,69.4058,86.1778,243.49,97,100,4.93,RU,1681238681,24.349
510,barkot,30.8167,78.2,288.9,45,99,2.2,IN,1681238682,28.889999999999997
511,te anau,-45.4167,167.7167,284.25,97,100,1.99,NZ,1681238682,28.425
512,sinnamary,5.3833,-52.95,301.2,73,99,3.93,GF,1681238683,30.119999999999997
513,mahanje,-9.9333,35.3333,291.33,96,66,0.98,TZ,1681238683,29.133
514,strezhevoy,60.7333,77.5889,254.83,99,64,1.47,RU,1681238685,25.483
515,indri,29.88,77.0711,299.35,24,100,3.27,IN,1681238686,29.935000000000002
516,pisco,-13.7,-76.2167,299.18,73,0,4.63,PE,1681238686,29.918
517,ayan,56.45,138.1667,265.36,85,100,4.38,RU,1681238686,26.536
518,mitchell,43.7094,-98.0298,301.14,17,0,11.32,US,1681238686,30.113999999999997
519,ankazoabo,-22.2833,44.5167,296.58,72,100,2.92,MG,1681238687,29.657999999999998
520,pangai,-19.8,-174.35,300.21,78,40,5.14,TO,1681238687,30.020999999999997
521,coronel oviedo,-25.4167,-56.45,304.89,37,0,3.26,PY,1681238687,30.488999999999997
522,marawi,7.9986,124.2928,292.67,89,1,1.55,PH,1681238687,29.267000000000003
523,san quintin,30.4833,-115.95,290.58,69,0,6.31,MX,1681238688,29.058
524,russell,32.3502,-85.1999,297.14,40,20,3.09,US,1681238688,29.714
525,black river,18.0264,-77.8487,301.59,64,18,4.13,JM,1681238688,30.159
526,mafinga,-7.25,35.0667,296.72,59,82,1.56,TZ,1681238689,29.672000000000004
527,bokaa,-24.45,26.0167,291.42,63,0,3.6,BW,1681238689,29.142000000000003
528,mount gambier,-37.8333,140.7667,288.74,91,100,6.29,AU,1681238689,28.874000000000002
529,miyako,39.6367,141.9525,284.27,75,99,2.84,JP,1681238689,28.427
530,kananga,-5.8958,22.4178,294.62,95,100,2.8,CD,1681238689,29.462
531,santarem,-2.4431,-54.7083,300.22,89,75,4.12,BR,1681238690,30.022000000000002
532,chimore,-16.9833,-65.1333,304.86,49,100,1.24,BO,1681238690,30.486
533,aitape,-3.1374,142.3475,297.14,91,100,2.81,PG,1681238691,29.714
534,dawlatabad,36.4141,64.9053,294.13,31,60,2.38,AF,1681238691,29.413
535,waddan,29.1614,16.139,288.82,39,0,6.7,LY,1681238691,28.881999999999998
536,oriximina,-1.7656,-55.8661,303.1,66,69,1.17,BR,1681238692,30.310000000000002
537,shimoda,34.6667,138.95,289.32,86,100,7.35,JP,1681238692,28.932
538,zholymbet,51.7433,71.7122,272.84,72,7,3.65,KZ,1681238692,27.284
539,goure,13.9835,10.2704,303.64,15,5,4.01,NE,1681238693,30.363999999999997
540,lagos de moreno,21.35,-101.9167,297.01,26,37,2.63,MX,1681238558,29.701
541,la libertad,-2.2333,-80.9,301.96,84,0,3.6,EC,1681238694,30.195999999999998
542,hanstholm,57.1167,8.6167,278.91,90,85,5.91,DK,1681238694,27.891000000000002
543,aginskoye,51.1,114.53,264.67,78,2,1.9,RU,1681238694,26.467000000000002
544,capao bonito,-24.0058,-48.3494,298.7,52,79,0.77,BR,1681238629,29.869999999999997
545,bereda,43.2686,-7.5406,286.8,69,92,3.66,ES,1681238695,28.68
546,axim,4.8699,-2.2405,300.45,79,35,2.51,GH,1681238695,30.044999999999998
547,waterloo,43.4668,-80.5164,295.22,37,0,13.89,CA,1681238648,29.522000000000002
548,kilindoni,-7.9139,39.6668,301.02,77,96,2.64,TZ,1681238696,30.101999999999997
549,redmond,47.674,-122.1215,282.27,81,100,5.36,US,1681238400,28.226999999999997
550,palu,-0.8917,119.8707,297.09,89,27,1.44,ID,1681238696,29.708999999999996
551,ustka,54.5805,16.8619,280.18,94,100,1.55,PL,1681238696,28.018
552,ati,13.2154,18.3353,307.96,11,56,8.29,TD,1681238696,30.796
553,boyolangu,-8.1181,111.8935,297.15,91,30,0.73,ID,1681238697,29.714999999999996
554,manacapuru,-3.2997,-60.6206,302.92,62,100,0.29,BR,1681238532,30.292
555,chumikan,54.7183,135.315,267.98,81,100,11.23,RU,1681238698,26.798000000000002
556,mackay,-21.15,149.2,294.08,88,7,2.42,AU,1681238698,29.407999999999998
557,zaysan,47.4667,84.8667,278.58,67,100,5.09,KZ,1681238698,27.857999999999997
558,kuryk,43.2,51.65,291.05,41,100,12.63,KZ,1681238698,29.105
559,quang ngai,15.1167,108.8,296.62,94,98,1.87,VN,1681238699,29.662
560,dali,25.7,100.1833,285.6,44,0,2.54,CN,1681238699,28.560000000000002
561,qaqortoq,60.7167,-46.0333,273.54,89,96,3.41,GL,1681238699,27.354000000000003
562,freetown,8.484,-13.2299,302.99,62,20,3.6,SL,1681238193,30.299
563,nyurba,63.2842,118.3319,251.32,100,39,1.65,RU,1681238699,25.131999999999998
564,redding,40.5865,-122.3917,293.98,46,0,2.57,US,1681238440,29.398000000000003
565,zachary,30.6485,-91.1565,294.74,78,100,3.58,US,1681238700,29.474
566,kuito,-12.3833,16.9333,289.46,88,100,1.34,AO,1681238700,28.945999999999998
567,misratah,32.3754,15.0925,288.74,61,0,5.54,LY,1681238700,28.874000000000002
568,togur,58.3631,82.8265,263.16,84,99,4.84,RU,1681238701,26.316000000000003
569,banda aceh,5.5577,95.3222,299.63,80,93,1.83,ID,1681238701,29.963
570,tucuma,-0.1833,-50.05,302.17,70,38,1.77,BR,1681238409,30.217000000000002
571,padang,-0.9492,100.3543,299.18,90,100,1.63,ID,1681238703,29.918
572,manggar,-2.8833,108.2667,299.14,84,37,2.47,ID,1681238706,29.913999999999998
573,lashio,22.9333,97.75,291.84,37,0,0.9,MM,1681238708,29.183999999999997
574,camocim,-2.9022,-40.8411,299.19,87,100,4.75,BR,1681238709,29.919
575,haldensleben,52.2891,11.4098,279.83,86,22,2.51,DE,1681238710,27.982999999999997
576,lasa,46.6166,10.7002,284.64,93,82,2.69,IT,1681238711,28.464
577,caceres,39.522,-6.3748,291.25,45,57,4.78,ES,1681238712,29.125
578,flinders,-34.5833,150.8552,285.96,84,98,1.34,AU,1681238713,28.595999999999997
579,sweetwater,25.7634,-80.3731,296.48,94,75,9.26,US,1681238716,29.648000000000003
580,vanavara,60.34,102.2797,267.46,81,47,5.22,RU,1681238712,26.746
